nom;coord_x;coord_y;projection;date;effectif;photo;nom_corrige;fiabilite;source
Gobio sp.;419201;6466770;L93;17/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;419201;6466770;L93;17/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;419201;6466770;L93;17/06/2020;1;absence;Gobio sp.;1;FD33
Leuciscus burdigalensis;419201;6466770;L93;17/06/2020;1;absence;Leuciscus burdigalensis;0;FD33
Leuciscus burdigalensis;419201;6466770;L93;17/06/2020;1;absence;Leuciscus burdigalensis;0;FD33
Gobio sp.;419201;6466770;L93;17/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;419201;6466770;L93;17/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;419201;6466770;L93;17/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;419201;6466770;L93;17/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;422440;6443398;L93;17/06/2020;1;absence;Gobio sp.;1;FD33
Leuciscus burdigalensis;422440;6443398;L93;17/06/2020;1;absence;Leuciscus burdigalensis;0;FD33
Gobio sp.;422440;6443398;L93;17/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;422440;6443398;L93;17/06/2020;1;absence;Gobio sp.;1;FD33
Leuciscus burdigalensis;422440;6443398;L93;17/06/2020;1;absence;Leuciscus burdigalensis;0;FD33
Leuciscus burdigalensis;422440;6443398;L93;17/06/2020;1;absence;Leuciscus burdigalensis;0;FD33
Gobio sp.;422440;6443398;L93;17/06/2020;1;absence;Gobio sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Esox sp.;398615;6443414;L93;16/06/2020;1;presence;Esox aquitanicus;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Esox sp.;398615;6443414;L93;16/06/2020;1;presence;Esox aquitanicus;1;FD33
Esox sp.;398615;6443414;L93;16/06/2020;1;presence;Esox aquitanicus;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Esox sp.;398615;6443414;L93;16/06/2020;1;presence;Esox aquitanicus;1;FD33
Esox sp.;398615;6443414;L93;16/06/2020;1;presence;Esox sp.;1;FD33
Esox sp.;398615;6443414;L93;16/06/2020;1;absence;Esox sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Esox sp.;398615;6443414;L93;16/06/2020;1;presence;Esox sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;presence;Phoxinus phoxinus;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;32;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;2;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;20;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Esox sp.;398615;6443414;L93;16/06/2020;1;presence;Esox aquitanicus;1;FD33
Esox sp.;398615;6443414;L93;16/06/2020;1;absence;Esox sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;398615;6443414;L93;16/06/2020;1;absence;Phoxinus sp.;1;FD33
Barbatula sp.;447562;6442811;L93;15/06/2020;1;absence;Barbatula sp.;1;FD33
Gobio sp.;447562;6442811;L93;15/06/2020;1;absence;Gobio sp.;1;FD33
Barbatula sp.;447562;6442811;L93;15/06/2020;1;absence;Barbatula sp.;1;FD33
Gobio sp.;447562;6442811;L93;15/06/2020;2;absence;Gobio sp.;1;FD33
Barbatula sp.;447562;6442811;L93;15/06/2020;1;absence;Barbatula sp.;1;FD33
Barbatula sp.;447562;6442811;L93;15/06/2020;1;absence;Barbatula sp.;1;FD33
Cottus sp.;447562;6442811;L93;15/06/2020;1;absence;Cottus sp.;1;FD33
Gobio sp.;447562;6442811;L93;15/06/2020;1;absence;Gobio sp.;1;FD33
Barbatula sp.;447562;6442811;L93;15/06/2020;1;absence;Barbatula sp.;1;FD33
Barbatula sp.;447562;6442811;L93;15/06/2020;1;absence;Barbatula sp.;1;FD33
Barbatula sp.;447562;6442811;L93;15/06/2020;1;absence;Barbatula sp.;1;FD33
Barbatula sp.;447562;6442811;L93;15/06/2020;1;absence;Barbatula sp.;1;FD33
Gobio sp.;447562;6442811;L93;15/06/2020;1;absence;Gobio sp.;1;FD33
Barbatula sp.;447562;6442811;L93;15/06/2020;1;absence;Barbatula sp.;1;FD33
Barbatula sp.;447562;6442811;L93;15/06/2020;1;absence;Barbatula sp.;1;FD33
Barbatula sp.;447562;6442811;L93;15/06/2020;1;absence;Barbatula sp.;1;FD33
Barbatula sp.;462864;6443187;L93;15/06/2020;1;absence;Barbatula sp.;1;FD33
Gobio sp.;461910;6441049;L93;15/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;461910;6441049;L93;15/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;461910;6441049;L93;15/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;461910;6441049;L93;15/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;461910;6441049;L93;15/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;461910;6441049;L93;15/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;461910;6441049;L93;15/06/2020;1;absence;Gobio sp.;1;FD33
Esox sp.;461910;6441049;L93;15/06/2020;1;absence;Esox sp.;1;FD33
Gobio sp.;461910;6441049;L93;15/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;461910;6441049;L93;15/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;461910;6441049;L93;15/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;461910;6441049;L93;15/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;461910;6441049;L93;15/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;461910;6441049;L93;15/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;461910;6441049;L93;15/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;461910;6441049;L93;15/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;461910;6441049;L93;15/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;461910;6441049;L93;15/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;461910;6441049;L93;15/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;461910;6441049;L93;15/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;461910;6441049;L93;15/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;461910;6441049;L93;15/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;432477;6432062;L93;11/06/2020;1;absence;Gobio sp.;1;FD33
Barbatula sp.;427226;6449518;L93;10/06/2020;1;absence;Barbatula sp.;1;FD33
Barbatula sp.;427226;6449518;L93;10/06/2020;1;absence;Barbatula sp.;1;FD33
Barbatula sp.;427226;6449518;L93;10/06/2020;1;absence;Barbatula sp.;1;FD33
Barbatula sp.;427226;6449518;L93;10/06/2020;1;absence;Barbatula sp.;1;FD33
Barbatula sp.;427226;6449518;L93;10/06/2020;1;absence;Barbatula sp.;1;FD33
Barbatula sp.;427226;6449518;L93;10/06/2020;1;absence;Barbatula sp.;1;FD33
Barbatula sp.;427226;6449518;L93;10/06/2020;1;absence;Barbatula sp.;1;FD33
Barbatula sp.;427226;6449518;L93;10/06/2020;1;absence;Barbatula sp.;1;FD33
Barbatula sp.;427226;6449518;L93;10/06/2020;1;absence;Barbatula sp.;1;FD33
Barbatula sp.;427226;6449518;L93;10/06/2020;1;absence;Barbatula sp.;1;FD33
Barbatula sp.;427226;6449518;L93;10/06/2020;1;absence;Barbatula sp.;1;FD33
Barbatula sp.;427226;6449518;L93;10/06/2020;1;absence;Barbatula sp.;1;FD33
Barbatula sp.;427226;6449518;L93;10/06/2020;1;absence;Barbatula sp.;1;FD33
Barbatula sp.;427226;6449518;L93;10/06/2020;1;absence;Barbatula sp.;1;FD33
Barbatula sp.;427226;6449518;L93;10/06/2020;1;absence;Barbatula sp.;1;FD33
Barbatula sp.;427226;6449518;L93;10/06/2020;1;absence;Barbatula sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Barbatula sp.;435812;6417052;L93;09/06/2020;1;absence;Barbatula sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Barbatula sp.;435812;6417052;L93;09/06/2020;1;absence;Barbatula sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;14;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;23;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Barbatula sp.;435812;6417052;L93;09/06/2020;1;absence;Barbatula sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Barbatula sp.;435812;6417052;L93;09/06/2020;1;absence;Barbatula sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;435812;6417052;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Barbatula sp.;448572;6407653;L93;09/06/2020;1;absence;Barbatula sp.;1;FD33
Barbatula sp.;448572;6407653;L93;09/06/2020;1;absence;Barbatula sp.;1;FD33
Gobio sp.;448572;6407653;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Phoxinus sp.;448572;6407653;L93;09/06/2020;1;absence;Phoxinus sp.;1;FD33
Gobio sp.;448572;6407653;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Phoxinus sp.;448572;6407653;L93;09/06/2020;1;absence;Phoxinus sp.;1;FD33
Gobio sp.;448572;6407653;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Phoxinus sp.;448572;6407653;L93;09/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;448572;6407653;L93;09/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;448572;6407653;L93;09/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;448572;6407653;L93;09/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;448572;6407653;L93;09/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;448572;6407653;L93;09/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;448572;6407653;L93;09/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;448572;6407653;L93;09/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;448572;6407653;L93;09/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;448572;6407653;L93;09/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;448572;6407653;L93;09/06/2020;1;absence;Phoxinus sp.;1;FD33
Barbatula sp.;448572;6407653;L93;09/06/2020;1;absence;Barbatula sp.;1;FD33
Phoxinus sp.;448572;6407653;L93;09/06/2020;1;absence;Phoxinus sp.;1;FD33
Barbatula sp.;448572;6407653;L93;09/06/2020;1;absence;Barbatula sp.;1;FD33
Gobio sp.;448572;6407653;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Phoxinus sp.;448572;6407653;L93;09/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;448572;6407653;L93;09/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;448572;6407653;L93;09/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;448572;6407653;L93;09/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;448572;6407653;L93;09/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;448572;6407653;L93;09/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;448572;6407653;L93;09/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;448572;6407653;L93;09/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;448572;6407653;L93;09/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;448572;6407653;L93;09/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;448572;6407653;L93;09/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;448572;6407653;L93;09/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;448572;6407653;L93;09/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;448572;6407653;L93;09/06/2020;1;absence;Phoxinus sp.;1;FD33
Barbatula sp.;448572;6407653;L93;09/06/2020;1;absence;Barbatula sp.;1;FD33
Gobio sp.;448572;6407653;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;448572;6407653;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Gobio sp.;448572;6407653;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Phoxinus sp.;448572;6407653;L93;09/06/2020;1;absence;Phoxinus sp.;1;FD33
Gobio sp.;448572;6407653;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Barbatula sp.;448572;6407653;L93;09/06/2020;1;absence;Barbatula sp.;1;FD33
Phoxinus sp.;448572;6407653;L93;09/06/2020;1;absence;Phoxinus sp.;1;FD33
Barbatula sp.;448572;6407653;L93;09/06/2020;1;absence;Barbatula sp.;1;FD33
Phoxinus sp.;448572;6407653;L93;09/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;448572;6407653;L93;09/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;448572;6407653;L93;09/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;448572;6407653;L93;09/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;448572;6407653;L93;09/06/2020;1;absence;Phoxinus sp.;1;FD33
Barbatula sp.;448572;6407653;L93;09/06/2020;1;absence;Barbatula sp.;1;FD33
Barbatula sp.;448572;6407653;L93;09/06/2020;1;absence;Barbatula sp.;1;FD33
Phoxinus sp.;448572;6407653;L93;09/06/2020;1;absence;Phoxinus sp.;1;FD33
Gobio sp.;448572;6407653;L93;09/06/2020;1;absence;Gobio sp.;1;FD33
Phoxinus sp.;448572;6407653;L93;09/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;448572;6407653;L93;09/06/2020;1;absence;Phoxinus sp.;1;FD33
Phoxinus sp.;448572;6407653;L93;09/06/2020;1;absence;Phoxinus sp.;1;FD33
